===	start	settings	header	===
0.0020142	0.073837	0.0016937	-0.12936	0.016846
0.010345	0.055389	0.0018768	-0.58044	0.020233
0.018814	0.048889	-0.0071869	-0.51347	0.0103
0.016663	0.057083	-0.0089264	-0.30309	0.016525
0.021469	0.087021	-0.0066376	-0.19936	-0.0071411
0.0103	0.1398	-0.0070953	-0.18654	-0.017807
-0.0036621	0.1252	-0.0070038	-0.11618	-0.012909
-0.0090179	0.069168	-0.0036621	-0.089996	-0.046555
-0.015381	-0.025085	0.0027924	0.0091095	0.063126
-0.0061798	-0.1371	0.0025177	0.084	0.043854
0.0024261	-0.20558	-0.0054474	0.16397	-0.0036163
0.006134	-0.21437	-0.0056763	0.27122	-0.0031586
0.0046692	-0.17848	-0.00064087	0.3609	-0.032822
0.010345	-0.070908	0.00032043	0.34895	-0.015472
0.00073242	0.01149	-0.0036621	0.1268	-4.5776e-05
-0.0026093	0.078506	-0.013229	-0.077408	-0.054428
-0.0057678	0.10162	-0.0084686	-0.11119	-0.027145
-0.0062256	0.030167	-0.0090179	0.023758	-0.0032959
0.0064545	-0.075943	-0.0031586	0.32529	0.019547
0.0052643	-0.12483	0.0032501	0.30908	-0.0040741
0.0032501	-0.12273	0.017807	0.09407	0.0068207
0.0040283	-0.082809	0.025314	-0.071365	0.056351
0.0040741	-0.060287	0.01973	-0.13792	0.031952
-0.0029297	-0.027054	0.017715	-0.13651	-0.01149
-0.0028381	0.024445	0.0075073	0.016434	-0.0098419
-0.010391	0.040466	-0.00041199	0.35005	-0.030579
-0.0063171	0.065689	-0.0035248	0.36502	-0.036209
0.0021973	0.09407	-0.0040741	0.14722	0.021469
0.010162	0.10519	-0.0068207	-0.081299	0.018219
0.016525	0.12634	-0.0065002	-0.29874	0.030121
0.014282	0.09993	-0.0074615	-0.52048	0.022385
0.0079651	0.091415	-0.0068207	-0.56442	0.046097
0.0048065	0.027924	-0.00032043	-0.33563	0.036301
-0.018631	-0.055893	-0.0064545	-0.23552	0.026688
-0.032776	-0.16136	-0.016159	-0.044083	0.022156
-0.019455	-0.16447	-0.013092	0.038361	0.013504
-0.0057678	-0.098007	-0.0055389	0.1506	-0.0016479
0.0098877	0.00737	-0.0011444	0.17024	-0.0021057
0.022064	0.059647	-0.0017853	0.070404	0.023758
0.012314	0.0056305	-0.0052643	0.13083	0.011169
0.0093842	-0.060745	-0.0086517	0.23717	-0.019455
0.013138	-0.064682	-0.0096588	0.34602	0.011444
0.016479	-0.035934	-0.0082855	0.25177	-0.054611
0.021973	0.019318	-0.005127	0.12717	-0.029068
0.013916	-0.0071411	-0.0062714	-0.085693	-0.027328
-0.00045776	-0.10222	-0.0097046	-0.12675	-0.013596
-0.013184	-0.18224	-0.0011444	0.0069122	0.0043488
-0.018311	-0.20641	0.009201	0.11746	-0.0070953
-0.01973	-0.20732	0.010345	0.14479	-0.012863
-0.012177	-0.15587	0.004715	0.091965	0.0103
-0.012268	-0.069992	-0.00013733	0.21085	0.01973
-0.0071411	0.04216	-0.0055389	0.27539	0.032547
-0.00045776	0.18027	-0.0040283	0.062439	0.045639
-0.010071	0.24033	-0.003479	-0.70486	0.025635
-0.021423	0.21373	-0.00013733	-0.9408	0.043488
-0.016113	0.13266	-0.0085602	-0.48921	0.03923
-0.02417	0.088531	-0.0094299	0.092789	0.023575
-0.0087433	0.13087	-0.0050354	0.35719	-0.0069122
0.0036621	0.2303	-0.006546	0.28679	-0.0063629
0.0089722	0.29613	-0.0021057	0.15523	-0.0041199
0.024536	0.22939	-0.0028839	-0.28221	-0.037994
0.018997	0.014008	0.002243	-0.42961	-0.0020142
0.016937	-0.25031	0.0088806	-0.21135	0.0086517
0.028015	-0.35866	0.0075989	-0.13582	0.026047
0.03392	-0.26903	0.0071869	-0.086792	-0.0063171
0.035934	-0.11746	0.0059052	0.16269	-0.02211
0.026001	0.0085602	-0.0040741	0.29164	-0.034653
0.029388	0.037903	-0.0064545	0.14507	0.0017853
0.019775	-0.017899	-0.0085602	-0.073883	0.020645
-0.00045776	-0.10478	-0.0076447	-0.025589	0.0099335
-0.010849	-0.1414	-0.0037994	0.16548	-0.0017853
-0.022385	-0.1501	0.0032501	0.37125	0.042343
-0.025269	-0.088531	0.0055389	0.44701	0.058365
-0.013184	0.013184	-0.00064087	0.33192	0.037216
-0.0078735	0.095352	-0.0013275	0.14095	-0.018036
-0.0064087	0.14571	0.0055847	-0.19341	-0.037582
-0.015244	0.16306	0.0027466	-0.55806	-0.060608
-0.029892	0.12753	0.0010529	-0.55902	-0.11238
-0.025223	0.11165	-0.00064087	-0.2682	-0.030807
-0.025772	0.13449	-0.0007782	-0.035614	0.0091095
-0.014832	0.15024	0.00073242	0.17903	-0.0081482
-0.0078735	0.084915	0.00032043	0.17953	-0.021057
-0.00013733	-0.056488	0.0016937	0.070084	-0.0015106
0.0029297	-0.23634	-0.00068665	0.052002	0.023758
0.0023804	-0.27269	-0.005127	0.076584	0.014099
0.00073242	-0.18961	-0.0084686	0.26775	0.038406
0.0087891	-0.048386	-0.0048523	0.32602	0.0096588
0.017578	0.083267	-0.0094299	0.14008	0.010529
0.027466	0.14268	-0.0075989	-0.060104	0.022705
0.03186	0.1626	-0.0072784	-0.035431	0.01268
0.018951	0.14713	-0.0054016	-0.19826	0.034103
0.011353	0.11595	-0.018356	-0.43991	0.020554
0.011719	0.13037	-0.021652	-0.28587	0.0070496
0.0062256	0.15129	-0.023117	0.038452	0.010986
-0.00036621	0.13348	-0.017075	0.42357	-0.0019226
0.0059509	0.050949	-0.0069122	0.47365	-0.018723
0.0097961	-0.08638	-0.0023804	0.44797	-0.027328
0.011536	-0.2195	0.0023804	0.29585	-0.036942
0.020233	-0.3186	0.0010071	0.046097	-0.046783
0.018677	-0.35124	0.005722	-0.014694	0.0075531
0.0082855	-0.30363	0.0020599	-0.064957	0.032547
-0.00054932	-0.18384	-0.0015106	-0.0029297	0.010025
-0.011444	-0.06514	0.0042114	0.034286	-0.0046234
-0.013138	0.017715	0.0023804	-0.1371	-0.014374
-0.023438	0.051086	-0.0026093	-0.40077	0.023666
-0.033875	0.066925	-0.0017853	-0.381	0.018173
-0.037766	0.096451	-0.003067	-0.25616	-0.01149
-0.039001	0.16219	0.0027924	-0.12978	-0.012039
-0.0271	0.24211	0.0055847	-0.30313	-0.011536
-0.016846	0.25571	0.0044861	-0.53128	0.0059509
-0.013138	0.21126	0.0069122	-0.41331	0.020828
-0.0091553	0.074478	0.0030212	-0.084824	0.013458
-0.0018768	-0.10121	0.017532	0.31682	0.005127
0.002655	-0.24408	0.017899	0.56479	-0.0033875
-0.0024261	-0.32314	0.014969	0.47745	0.010254
-0.0043945	-0.31622	0.0086517	0.057678	-0.0092468
-0.0029297	-0.20503	0.0088348	-0.13106	0.022659
0.0041656	-0.020187	0.0077362	0.038818	0.054245
0.0054932	0.087982	0.0039368	-0.033737	0.010437
0.0090637	0.17555	0.0063629	-0.036942	0.038132
0.0059509	0.27681	0.00032043	-0.021744	-0.067291
0.0055847	0.32803	-0.00054932	-0.024902	-0.021378
0.014328	0.29814	-0.0035248	0.033096	0.025223
0.015518	0.11412	-0.0032959	-0.026093	-0.0028381
0.016663	-0.17482	-0.0045319	-0.013046	-0.015106
0.016846	-0.45786	-0.0062256	-0.0032043	0.026779
0.022797	-0.51443	-0.0037994	0.19771	0.054062
0.025269	-0.41171	-0.0048981	0.22824	0.020828
0.017853	-0.26006	-0.0026093	0.14561	0.001236
0.0089264	-0.14795	-0.004303	0.16273	0.053238
0.0036621	-0.036621	-0.0045319	-0.0059967	-0.023209
0.0037537	0.038269	-0.0080566	-0.21071	-0.036484
-0.005127	0.09407	-0.005722	-0.25502	-0.055115
-0.019318	0.11504	-0.0011444	-0.16054	-0.051224
-0.020828	0.13124	0.0017853	-0.038177	-0.011627
-0.017578	0.13248	0.0044403	0.11801	-0.0068665
-0.021378	0.15559	0.0037537	0.24124	0.0099335
-0.0093842	0.20183	-0.0029755	0.20361	0.017349
-0.0046692	0.22925	-0.0010986	0.028885	0.018173
-0.005127	0.25813	0.0023346	-0.31837	0.015656
-0.00032043	0.24303	0.0064545	-0.43913	0.033051
0.0011444	0.15257	0.0018768	-0.15266	0.02742
-0.006134	0.055984	0.0029755	0.27246	0.013916
0.001236	-0.043259	-4.5776e-05	0.42856	0.055298
-0.0021057	-0.11293	-0.0017395	0.21043	0.061844
-0.0054474	-0.10812	-0.011124	-0.14278	0.082855
0.001236	-0.064041	-0.017715	-0.35609	0.014694
0.0025635	-0.038544	-0.023117	-0.32716	-0.039459
0.0032501	-0.029617	-0.021011	-0.15147	-0.09343
0.001236	-0.015152	-0.017303	0.07251	-0.081161
0.0022888	0.012039	-0.010391	0.14026	0.028152
0.00032043	0.028152	-0.0053558	0.1252	0.012497
0.0048065	0.048569	-0.0044403	0.16237	-0.021744
-0.00027466	0.08606	-0.0040741	0.17317	-0.070953
0.003891	0.074982	0.002243	0.010162	-0.11069
-0.0029297	-0.026047	0.00032043	-0.35536	-0.065506
-0.012085	-0.12895	0.0072327	-0.40173	0.0032501
-0.0097961	-0.16068	0.0031586	0.087708	0.03923
-0.0082397	-0.13568	0.0040283	0.57381	0.027649
-0.0009613	-0.061981	0.00032043	0.77165	0.030441
0.011719	0.061203	-0.0066833	0.6221	0.011398
0.0015106	0.20311	-0.0021973	0.21103	-0.010986
0.014832	0.28738	0.00737	-0.15372	-0.083633
0.0074158	0.33952	0.0070953	-0.4958	-0.085327
-0.0071411	0.33279	-0.00045776	-0.46669	-0.0025177
0	0.18777	-0.0014648	-0.33568	0.040237
0.0091095	0.042938	0.0035248	-0.089081	0.054245
0.022339	-0.00013733	-0.0021973	0.044266	0.050125
0.018768	-0.048386	-0.0019226	0.31888	0.026321
0.014374	-0.13966	-0.0084686	0.00091553	0.02417
0.0066833	-0.23506	-0.0054474	-0.31961	0.017899
0.010071	-0.32652	0.0021973	-0.35376	0.043396
0.016846	-0.37633	-0.0013733	-0.42508	0.035431
0.016296	-0.3707	-0.0011444	-0.37001	0.034332
0.0032501	-0.31627	-0.0059967	-0.022476	0.019821
-0.00054932	-0.1918	-0.0073242	0.33751	0.0032501
-0.0026093	-0.052597	-0.0050354	0.42769	-0.0094757
-0.0017853	0.0070953	-0.0021057	0.23845	-0.0070496
0.0021515	-0.087204	0.0010071	0.1019	-0.0007782
-0.0031586	-0.2439	-0.005127	0.0065002	0.0097046
-0.015747	-0.33115	-0.0042572	-0.034286	0.0091095
-0.008606	-0.23351	-0.0023346	0.051178	0.0168
-0.0018311	-0.088577	0.011078	0.12437	0.032547
-0.001236	0.021194	0.0061798	-0.076813	0.017899
0	0.1198	0.0087433	-0.23035	0.01149
-0.0018311	0.26541	0.007782	-0.13522	-0.0024261
-0.006958	0.42165	0.0053558	0.12547	-0.005127
-0.011124	0.60933	0.011581	0.37024	0.034561
-0.01799	0.67863	0.0090179	0.21419	0.02948
-0.0041199	0.55101	0.0016022	-0.034744	-0.032455
0.00032043	0.19743	-0.0017853	-0.062943	-0.040695
0.016296	-0.23868	-0.0013275	0.104	-0.032593
0.020142	-0.55367	-0.002655	0.18723	-0.031952
0.0040741	-0.66705	-0.0023804	-0.01918	0.00032043
0.0074615	-0.65067	-0.0044403	-0.13358	-0.011581
0.012955	-0.49663	-0.0063171	-0.19963	-0.037949
0.0037079	-0.23492	-0.0035248	-0.24532	-0.0086975
-0.0080566	-0.038406	-0.001236	-0.24902	0.03186
-0.014648	0.068985	0.00027466	-0.54488	0.039688
-0.02124	0.18448	-0.00059509	-0.34552	-0.014145
-0.01886	0.3159	0.0032501	0.042755	0.0039825
-0.010757	0.40315	0.0067749	0.090134	-0.023483
-0.0062256	0.44728	0.0077362	0.21419	0.070633
-0.0036621	0.37267	0.0026093	0.44563	0.031769
0.0063171	0.18434	-0.00068665	0.51595	-0.016708
0.013275	-0.048203	-0.00045776	0.058502	0.0076447
0.012177	-0.21689	-0.0028839	-0.23048	-0.0040283
0.011353	-0.24957	-0.0041656	-0.12282	-0.0079651
0.0070038	-0.22971	-0.00086975	0.12387	0.073975
0.0082855	-0.19661	0.0025635	0.095901	0.070038
0.011948	-0.10863	-0.0068207	0.20531	-0.012177
0.010666	-0.013184	-0.013824	0.27754	-0.01181
0.0081024	0.074112	-0.013184	0.41835	-0.035385
0.012634	0.11581	-0.0046234	0.30418	-0.068069
0.0033417	0.085785	0.00073242	-0.11572	-0.065002
-0.0017853	0.060837	0.00032043	-0.5311	-0.021881
-0.0065918	0.052094	-0.0019226	-0.61491	-0.01181
-0.0030212	0.039505	-0.0026093	-0.55014	-0.0046234
0.0010071	0.074112	0.0024261	-0.43913	-0.017258
-0.0087891	0.08226	-0.0013733	-0.25108	0.02298
-0.010895	0.070633	-0.0041656	-0.13042	0.018356
-0.0086517	0.09874	-0.00086975	-0.061478	0.040237
-0.015152	0.1198	0.0071411	-0.010208	0.012405
-0.014008	0.10359	0.0075531	0.14479	-0.012817
-0.021744	0.088486	0.0058136	0.33691	-0.0070038
-0.008606	0.036118	0.0058594	0.56282	-0.0093842
-0.0032043	-0.013229	0.0059509	0.65602	-0.02829
-0.00073242	-0.07338	0.0020142	0.74579	-0.00041199
0.0032501	-0.08757	-0.0036163	0.57719	0.015518
0.0070496	-0.048248	-0.010437	0.26505	0.034103
0.014969	0.026962	-0.0027008	-0.16324	0.032547
0.013	0.082993	-0.004715	-0.41121	0.023666
0.0041199	0.09993	-0.0075531	-0.34657	0.0091095
-0.00054932	0.074661	-0.006958	-0.21941	0.016708
-0.0063171	-0.0028839	-0.0041199	-0.11064	0.0032501
0.00073242	-0.011215	0.0076447	-0.027969	-0.0089264
0.0044403	0.027924	0.011902	-0.14488	0.0059967
0.0073242	0.064041	0.0041199	-0.17052	0.025772
-0.0021973	0.07338	-0.0028839	0.024536	0.034515
0.0045776	-0.021011	-0.0018768	0.10844	0.0083771
0.0091095	-0.16397	-0.013916	0.00032043	-0.0089264
0.013596	-0.26944	-0.013916	-0.20041	0.0017853
0.018127	-0.27017	-0.018539	-0.52524	-0.0045776
0.014282	-0.081161	-0.017578	-0.56328	-0.010391
0.010529	0.046829	-0.017258	-0.28267	-0.0086975
0.0070496	0.059464	-0.011856	-0.0271	-0.028152
0.0010986	-0.044907	-0.005127	0.053055	-0.011307
-0.0015106	-0.1577	0.013321	-0.010117	-0.012772
-0.0059509	-0.20045	0.013779	0.035889	0.018585
-0.0024261	-0.2119	0.011948	-0.024353	0.022202
-0.00086975	-0.24326	0.017899	0.040878	0.016708
-0.0072327	-0.18558	0.020782	0.35362	0.0076904
0.0023346	-0.047791	0.014694	0.81647	0.021606
0.0080566	0.037262	0.012863	1.2019	0.023071
0.0052185	0.057587	0.021011	1.1144	-0.028198
0.0062256	0.092331	0.015839	0.64023	0.024628
0.00018311	0.12451	-4.5776e-05	-0.089493	-0.028336
0.00027466	0.10909	-0.0028381	-0.71155	-0.033875
0.0014648	0.049576	-0.011353	-0.98918	-0.0015106
0.0010071	-0.041428	-0.027191	-1.1666	-0.0055847
-0.0070953	-0.11687	-0.028473	-0.90578	0.0054016
0.003891	-0.16081	-0.020782	-0.48747	0.028198
-0.0037537	-0.16864	-0.021423	-0.057999	0.012131
-0.0025177	-0.13445	-0.024399	0.23969	-0.0033875
-0.0021973	-0.10661	-0.026367	0.17024	-0.020233
-0.00018311	-0.060699	-0.025681	0.050034	-0.0029755
-0.0021973	0.013779	-0.020554	0.046005	-0.017258
-0.0054016	0.086792	-0.017899	0.098419	0.026688
-0.0055389	0.15147	-0.0087433	0.15152	0.046417
-0.00091553	0.18782	0	0.17139	0.083176
0.0037537	0.21272	0.00737	0.18018	0.031082
-0.0063629	0.2065	0.011307	0.1468	0.03273
-0.010025	0.19048	0.010986	-0.091782	-4.5776e-05
-0.018311	0.18571	0.011673	-0.20668	-0.087662
-0.02211	0.18626	0.009613	-0.096359	-0.080063
-0.014603	0.16772	0.0076447	0.024673	-0.055618
-0.0085602	0.13966	0.006958	0.21533	-0.023438
-0.00013733	0.043488	0.0055847	0.38809	-0.013504
-0.0060425	-0.083084	0.0055389	0.38942	-0.012863
-0.004715	-0.19684	0.0032501	0.29063	-0.021378
-0.0032501	-0.19707	0.0067749	0.23936	0.0045319
-0.004303	-0.098007	0.008194	0.02005	0.027603
0.00032043	0.049164	0.0085602	-0.022202	0.030762
0.0022888	0.1788	0.0062256	0.27516	0.025085
0.006958	0.2065	0.003067	0.40865	0.034012
0.012817	0.091141	0.0037994	0.25612	0.021652
0.01767	-0.077133	0.00032043	0.086746	-0.010483
0.014465	-0.20901	-0.0010071	-0.174	0.0096588
0.013733	-0.21089	-0.005127	-0.536	0.0015564
0.016754	-0.15331	-0.0098419	-0.814	-0.0037079
0.017349	-0.094528	-0.0065002	-0.84453	0.0059509
0.0095215	0.0084229	-0.0032043	-0.48477	0.00082397
-0.0029297	0.076996	0.0021973	-0.1571	0.023758
-0.007782	0.11197	-0.0009613	-0.071274	0.0087891
-0.0053101	0.15651	-0.0045319	-0.0063171	-0.0044403
-0.0062256	0.19597	-0.0051727	0.17775	-0.0066376
-0.0041199	0.27841	-0.003479	0.259	-0.0024261
-0.0056763	0.2596	-0.0059967	0.46349	-0.018311
-0.0073242	0.1062	-0.0033875	0.21478	0.028381
-0.0090179	-0.14168	0.006134	-0.19057	0.06134
0.0026093	-0.38095	0.0011444	-0.16443	-0.011581
0.013596	-0.50935	-0.001236	-0.066238	-0.021561
0.010529	-0.50441	0.0009613	0.052505	-0.0099792
0.0015106	-0.2953	-0.0058594	0.23749	-0.01561
-0.0020142	-0.0095215	-0.00737	0.505	-0.010483
-0.0081482	0.1967	-0.00050354	0.39162	-0.0046692
-0.0023804	0.30858	-0.00054932	0.14168	-0.0083313
0.0044403	0.37051	-9.1553e-05	-0.086197	-0.020599
0.0054932	0.25204	0.0048981	-0.26065	-0.023804
-0.001236	0.0044861	0.0049896	-0.40302	0.012955
0.010117	-0.29077	0.012634	-0.53613	0.0015106
0.010254	-0.43886	0.011169	-0.38988	0.010483
0.0089264	-0.41144	0.014648	0.014969	0.018906
0.0042572	-0.28194	0.0081024	0.36882	0.015839
0.0042572	-0.14717	0.0039825	0.34451	0.034698
0.0065002	-0.044357	0.0065918	0.090454	0.041702
0.0029297	0.0027466	0.005127	-0.20842	0.020645
-0.010117	0.022797	0.0011444	-0.2032	-0.0048523
-0.014145	0.020416	0.0046234	-0.10318	0.028564
-0.022568	0.060471	-0.010254	-0.04216	0.027191
-0.020187	0.11613	-0.012131	0.023758	-0.0055389
-0.0086975	0.17967	-0.0070038	0.086792	0.0048065
0.0023804	0.22261	-0.0084686	0.092606	0.0087433
0.00032043	0.23351	-0.010117	0.058182	0.0085602
0.0036621	0.21419	-0.0081024	0.16997	-0.012863
0.0071411	0.19702	-0.0079193	0.49672	-0.043167
0.010117	0.11293	-0.014328	0.79372	-0.034698
0.0065002	-0.03978	-0.01886	0.60851	0.014969
0.0058594	-0.18375	-0.0060883	0.29224	0.031036
-0.00073242	-0.25818	0.0025635	-0.09201	0.05365
0.0020599	-0.2336	0.014465	-0.60786	0.020691
-0.0013275	-0.10808	0.016205	-0.88577	-0.059692
-0.00032043	0.013412	0.016388	-0.74661	-0.02536
0.0040741	0.091415	0.020279	-0.4276	-0.015015
-0.0023346	0.1545	0.013504	-0.20421	-0.020187
-0.0066833	0.15559	0.0036163	-0.09874	-0.070221
-0.0007782	0.16136	0.0045776	-0.11824	-0.029663
0.0031128	0.1523	-0.0079651	-0.12877	-0.0011444
0.0020599	0.1132	-0.05777	-0.049667	0.039368
0.0062256	0.07814	-0.08313	0.19409	0.038406
0.0043945	0.041245	-0.058182	0.38997	0.018997
0.00086975	-0.013916	-0.021194	0.37688	-0.0099335
-0.0043488	-0.042343	0.0027008	0.27864	0.0023346
-0.0076447	0.027191	0.0089264	0.25136	0.035477
-0.0067749	0.10767	0.011078	0.36269	0.029617
-0.0078735	0.14438	0.0099335	0.40013	0.0017853
-0.0046692	0.10556	0.0098419	0.21204	0.0045319
-0.005127	0.045319	0.0087891	0.11201	-0.021423
0.0027008	-0.023758	0.010574	-0.12955	-0.070221
0.0095215	-0.04715	0.014969	-0.34781	0.028015
0.016159	-0.08606	0.011719	-0.49928	0.024261
0.013184	-0.20641	0.0065002	-0.41144	-0.0015106
0.0094299	-0.39395	0.004303	0.11655	0.014511
0.011444	-0.45021	-0.00091553	0.45053	0.022156
0.012268	-0.39569	-0.0025177	0.64728	0.017532
0.012817	-0.2834	-0.0026093	0.44467	-0.0013733
0.006958	-0.18604	-0.0032501	-0.245	0.0023804
0.0026093	-0.1149	-0.0021973	-0.6535	-0.019501
-0.0060425	-0.075989	-0.0029297	-0.69452	-0.012589
-0.0099792	-0.0074615	-0.0012817	-0.49736	-0.0052185
-0.017578	0.090912	0.0021515	-0.21121	0.0054016
-0.015747	0.14346	-0.0011444	0.090912	0.016983
-0.014877	0.15312	0.00032043	0.051956	0.0093842
-0.0054932	0.13188	0.0030212	-0.075439	-0.0010071
-0.0070496	0.11014	0.00032043	-0.052414	-0.0013733
-0.0032959	0.11151	-0.0014191	0.23969	-0.004303
-0.0033875	0.1263	-0.00022888	0.25648	0.0044403
-0.0066833	0.14534	0.004715	0.042801	0.013138
-0.0069122	0.19221	0.0088806	0.062119	-0.0047607
-0.0056305	0.26953	0.0075531	0.11815	0.0010986
-0.010437	0.33453	0.0058594	0.2336	0.0065918
0.00027466	0.291	0.0059967	0.27791	-0.00013733
-0.0056763	0.19249	-0.0016937	0.30295	-0.010941
0.0040283	0.028015	-0.002243	0.17807	-0.0029297
0.015656	-0.11961	-0.0086975	-0.15829	0.011444
0.02211	-0.22389	-0.012131	-0.35861	-0.019043
0.016434	-0.258	-0.014328	-0.42325	0.00032043
0.016113	-0.24944	-0.00737	-0.47841	0.0087433
0.0096588	-0.19176	-0.0058594	-0.090363	0.016342
0.009613	-0.12909	-0.0023804	0.25182	0.0047607
0.0043945	-0.064728	-4.5776e-05	0.35719	-0.0097046
-0.0010529	-0.014603	-0.0014191	0.28853	-0.0095673
-0.0033875	0.012589	-0.0011444	0.016068	0.0018768
-0.010712	0.0037537	-0.0021057	-0.32542	0.011902
-0.010071	0.0036163	0.0012817	-0.46962	0.010025
-0.0042114	0.022705	0.00086975	-0.23845	0.016891
-0.0071411	0.028702	0.001236	-0.032867	0.015289
-0.011032	0.064407	0.0016479	0.10634	0.020462
-0.0075989	0.15239	0.0025635	0.078323	-0.017807
-0.0037994	0.20494	0.0040741	-0.04509	0.018997
-0.0028839	0.15738	-0.0010529	-0.042526	0.016434
0.003067	-0.033966	-0.0098419	0.05722	-0.0045319
0.0084229	-0.26843	-0.0081024	0.21849	0.0045776
0.01561	-0.40311	0.0015106	0.28491	0.038864
0.017212	-0.34163	0.0023346	0.49599	-0.005127
0.006958	-0.15353	0.0023804	0.41075	-0.0336
0.0077362	0.035385	0.0085602	0.20732	-0.025543
0.011078	0.16122	0.010666	0.055984	-0.06221
0.0030212	0.19739	0.0040283	-0.0016479	-0.045547
0.0089264	0.19514	-0.0033875	0.070633	-0.026642
0.012634	0.12918	-0.0057678	-0.016113	0.0096588
0.0075073	0.01886	-0.0084686	-0.17175	0.06221
0.0059509	-0.08638	-0.011948	-0.24307	0.046371
0.0052185	-0.16841	-0.0041199	-0.40237	0.021881
0	-0.16969	-0.0023346	-0.4558	-0.016754
-0.0023804	-0.080338	-0.0050812	-0.36484	0.010529
-0.0071869	0.028656	-0.0017395	-0.22549	0.014969
-0.0072784	0.11577	0.0016937	-0.025909	-0.0023346
-0.0073242	0.15074	0.005127	0.18901	-0.020187
-0.0093384	0.12373	0.01181	0.39844	-0.010666
-0.014465	0.032867	0.0079193	0.35847	0.0063629
-0.010849	-0.028244	0.0068665	0.16713	0.021011
-0.0078278	-0.027145	0.0032501	0.13847	0.017899
0.00032043	-0.0028839	0.0088806	-0.060974	0.015106
-0.0009613	0.010666	0.016983	-0.23717	0.0039825
0.0029297	0.016983	0.016388	-0.32863	-0.01474
0.0082397	0.011124	0.0049438	-0.069489	0.0016937
0.0076904	0.056946	-0.002243	0.31256	0.0052185
0.0016022	0.13742	0.0032501	0.5067	0.0031128
0.0017395	0.13161	0.019867	0.52272	-0.010391
0.0040283	-0.0021057	-0.0012817	0.095993	0.0017853
0.0013275	-0.19574	-0.041016	-0.37605	-0.00086975
0.018036	-0.33582	-0.076675	-0.57019	-0.010712
0.023758	-0.28789	-0.10295	-0.61359	-0.0045776
0.023026	-0.17967	-0.069443	-0.51494	-0.01474
0.0064087	-0.12071	0.0040741	-0.26367	-0.014648
-0.0043945	-0.083954	0.030762	0.0041656	-0.019638
-0.012772	-0.030899	0.030212	0.16283	-0.0033875
-0.017441	0.027283	0.020142	0.26482	-0.0095215
-0.016388	0.089081	-0.001236	0.22005	0.0048981
-0.020096	0.17409	-0.024902	0.073563	0.0271
-0.01767	0.24934	-0.012268	0.20247	0.024536
-0.017532	0.28761	0.0059509	0.25182	0.020096
-0.018402	0.29539	0.0054474	0.2347	0.014694
-0.022202	0.20219	0.00032043	0.096817	0.032913
-0.01767	0.090134	0.0012817	-0.14149	0.020004
-0.012451	0.049988	-0.011169	-0.51448	0.0014648
-0.0098419	0.067383	0.0061798	-0.43474	0.0094757
0.0010986	0.064224	0.019638	0.065918	0.0098877
0.0077362	-0.037308	0.02092	0.50262	-0.0021515
0.010345	-0.22604	0.018311	0.60384	0.011902
0.024261	-0.37784	0.011719	0.30377	0.013046
0.042572	-0.37962	0.0072784	-0.028015	-0.027283
0.041336	-0.24339	0.0032501	0.014511	-0.037766
0.027969	-0.058365	0.0078278	0.06514	-0.034836
0.011673	0.034378	0.0087433	0.09407	-0.0055389
-0.005127	-0.014099	0.0030212	-0.028702	0.0025635
-0.0013733	-0.16475	-0.0017853	-0.14053	0.01387
0.0071869	-0.23309	0.005722	-0.27397	0.0067291
0.0021973	-0.16823	0.005722	-0.43483	-0.033325
-0.014923	-0.043808	0.0059509	-0.446	0.0076447
-0.013412	0.046463	0.0061798	-0.35834	0.017899
-0.017578	0.086884	0.0046234	-0.20769	0.0086975
-0.017761	0.1404	0.0019226	0.055618	0.013
-0.011719	0.17821	0.00027466	0.34529	-0.016251
-0.0071411	0.2347	0.00022888	0.56529	-0.017761
-0.0071869	0.32135	0.00032043	0.61725	0.0010986
-0.0048523	0.34309	-0.0026093	0.62045	0.0091095
0.0045776	0.30309	-0.0041656	0.39143	0.020462
0.0058136	0.14676	-0.0053101	-0.1496	0.018219
0.0034332	-0.05191	-0.0007782	-0.39642	-0.010345
0.006958	-0.11971	-0.0045319	-0.63698	0.015381
0.0048981	-0.083359	-0.0035248	-0.60855	0.029114
0.0031586	-0.082535	0.0048981	-0.49754	0.034012
0.0079193	-0.1067	0.0019684	-0.2986	-0.018906
0.0046234	-0.10149	-0.0084686	-0.1853	-0.014328
0.0042572	-0.11407	-0.0059052	-0.011353	-0.020782
